"BA_2nd_BA_1st","BA_2nd_Conjugation","BA_2nd_Synthesis","Sum_AA","Sum_Aromatic_AA","Sum_BCAA","Sum_CE","Sum_Cer","Sum_DG","Sum_Indoles","Sum_LCFA_Cer","Sum_LPC","Sum_PC","Sum_PC_aa","Sum_PC_ae","Sum_Saturated_TG","Sum_SM","Sum_TG","Sum_Unsaturated_TG","Sum_VLCFA_Cer","TMAO_Synthesis"
-0.0622489833772205,0.446860535119618,-0.0722469156164607,0.443602694207538,0.608317486739256,0.348545524910036,0.515049750042763,0.0894411250009171,0.32376293182539,0.727728600084695,0.151815193517945,0.328829762098581,0.239145026667298,0.251918332689392,0.0918184301758895,0.898535199620144,0.0774392216406365,0.553723629635083,0.547935893138888,0.0591345861764481,0.064421042094564
-0.0471543434566112,-0.271501614776359,-0.103546470652508,0.0555177655863446,0.0122537366519877,0.117185018713139,0.626254898316613,0.0478469965930044,0.653924569015,0.625305364894395,-0.0317938050236002,0.14999268022201,-0.297492401380204,-0.30548530242041,-0.223025528292016,-1.01575176783605,0.0341201973128893,0.395634638607877,0.409138733391229,0.0747184411319877,-0.0917188450093526
-0.101344212290408,0.0253345328647218,-0.133213760421737,-0.146512012406767,-0.0955232307279106,-0.0572983763684354,0.680810484000817,0.354452897007264,0.0957938313993436,-0.25395200965011,0.214862393665412,0.201578416939361,0.13841678338814,0.127928150215988,0.267557762551646,1.14654676498881,0.201944026397436,0.167527950706441,0.154029695937339,0.403801122628686,-0.27289390331234
-0.00605216191822813,0.110325178578107,-0.0086693306036478,0.457430234063004,0.38262843979221,0.420926757172109,-0.607483275896568,0.235890885399505,0.00879719010281566,0.626989856270904,0.183081658335376,0.361269648688007,0.277991228459744,0.277071398608831,0.287102449332196,0.520221011688166,0.089339878605208,-0.264955650664557,-0.275450316916039,0.257174584619501,0.50031448413475
-0.117159982903464,0.135508505882568,-0.174545625063678,0.174826156877403,0.121750599193925,0.0725982260432865,-0.605827654145388,0.266377463822255,-0.0802440914256177,0.705433711680263,0.364252016129964,-0.315347415125574,0.204206867535191,0.213790542405045,0.0993245792481519,-0.379445768858918,0.0946324911933889,-0.445002611929077,-0.445883562514803,0.21435437978767,-0.00280460694311588
-0.0937932160758804,0.292988990053939,-0.0695552500925769,0.0408035950919992,-0.033289425178765,0.00847653707691443,-0.039343678581762,-0.081883038890231,0.510551016309114,0.0210548865102633,-0.031966008677911,0.34521230865593,-0.0793944167184577,-0.0667576493550861,-0.195412525722043,0.887473412798759,-0.0995909828069728,0.568429498422736,0.565190867624175,-0.109103476387619,-0.285629574731446
0.0102960183885958,0.352180026795271,0.125033916971999,0.330925453787554,0.167379347691222,0.468534074051957,0.182028010363274,0.277228232730834,0.0931059719098126,0.376822716614697,0.112689663579831,0.440759501825759,0.0480463811591356,0.0326034044824546,0.239790816369044,0.570872485179762,0.125444604785965,0.0853373215488276,0.0798641607513826,0.326991931423932,1.188980435732
-0.17517890858296,0.0938137050568547,-0.290281667623188,-0.202195166601827,-0.279307438554579,-0.258275334686997,0.340814802102397,0.00440105730861351,-0.0755575234450712,0.252212274452955,-0.0895452146613906,-0.0424568031678865,-0.236106386919252,-0.246484217661635,-0.126423895349612,0.5433984876477,-0.0574987881842635,0.239270977121484,0.23641535083838,0.0493397785277008,-0.0910387287542934
-0.0622806998703322,0.0887904057504321,-0.102172547591156,-0.0813212402838825,-0.154107129729234,-0.160932844906212,-0.0261155371152402,-0.0676327476556979,-0.145774670568616,-0.0856244993634006,-0.120946218143789,-0.166794395636026,-0.239970347393308,-0.247222519370506,-0.144950546947218,0.44666222596394,-0.126702956470043,0.0591416422414728,0.0549100469685335,-0.0364674523476944,-0.0597496330817992
0.0268555237252857,-0.208583301849099,-0.0153113173175834,0.332598745523477,0.167507884432616,0.275468353719283,0.00702466417958014,0.0995265788455901,-0.254415008772904,1.02819045316801,-0.0633145257503518,0.356330433130793,0.204386115626569,0.209086042609595,0.147681912159562,-0.170150260554781,0.205626560135859,-0.331213206864875,-0.333371072426734,0.178570446522994,0.200607101191971
-0.0317101069606022,0.0593920769713062,-0.0917525711116428,0.388754643057787,0.153734370983814,0.164656289500973,-0.205210410748485,0.22142645022736,0.083508929097019,0.501560357000364,0.145222491703072,0.239188883713369,0.201347256930168,0.204261074799003,0.167934669856496,0.383235814337771,0.179589251166494,-0.0909637195772479,-0.0957991437443724,0.243196493848404,-0.0293667107965854
-0.27831239866572,0.130290336036001,-0.410949489926205,0.0179249691106644,-0.0338083478862172,-0.313054625922587,0.099812209930235,0.0759739880184371,0.193210926106667,0.667521100970713,0.00423245121233817,0.442091650975503,0.00940640624461864,0.0145355629794324,-0.0445972742443983,0.396748933175497,0.0774120904479361,0.266010181211939,0.264237337908918,0.104173717750031,-0.0240142571470552
0.0757780795084176,-0.128989624794231,0.00817822252937028,0.11269974203492,0.102806452159928,0.0194519864729408,0.573173040945017,0.180951250583144,0.220211038239521,0.343177114948401,0.120454771889372,0.717224783816328,-0.0232660080507845,-0.0161920756997613,-0.109373290784646,1.13468205198334,0.109400625683874,0.457772473287074,0.450340906234224,0.201096056193511,0.0189380595366797
0.00858446539942759,-0.112987271855345,-0.0194668554712353,0.171852448860889,0.158694563113219,0.237296186419787,0.547516623117785,0.430406637145113,0.826397441090417,0.275095052931455,0.453629852542299,0.293260301764325,0.285412091488675,0.29119110039397,0.228751933107018,0.712874712899389,0.3188216130991,0.965159538340448,0.968204533885451,0.399928550113342,-0.134479784608105
-0.0179599897701772,0.156756422718671,-0.0132181048248554,0.176489233198147,0.113683302429203,0.148024567968502,0.321470339500575,0.34539868896637,0.13304074831033,0.0865915773399366,0.278584127070405,0.572500505534327,0.150475644451321,0.141638822418317,0.268025840908453,-0.00649251861767741,0.247130293416958,-0.0345725047587919,-0.0347775783730917,0.357116883671195,-0.0297280152870201
0.0930394315836757,-0.758045135455725,-0.0829572738720721,-0.151752278362363,-0.185254932689784,-0.110644522268686,-0.000892571933853503,0.0018575316460554,-0.086320820013392,0.405194989622589,-0.124028823725998,0.221307331369916,-0.0497026651022967,-0.0443292898135219,-0.120108322575277,0.461916133618757,-0.148007466051387,-0.0684016063541879,-0.0752769401120297,0.0434527134881728,-0.037027120694606
-0.0335053613121296,-0.144297969880119,-0.101869664988918,-0.144933038873576,-0.194578277301593,-0.201537529211759,0.127593650327405,0.19582736150191,-0.29035375137191,0.0854733301930688,0.21381295654796,-0.0606687549735856,-0.01719393203172,-0.0139236210486207,-0.057598692010167,-0.355024444803404,0.0228087264348478,-0.186297372699359,-0.18370856067469,0.189216818775287,-0.0170836059140053
-0.0487873261117565,-0.274181711461165,-0.151669844294302,0.194071455091915,0.147212729743953,0.272913218545964,0.734554341253075,0.295355487928774,0.594721028292003,0.38643305931043,0.234845740155303,0.431191863260329,0.324202622094715,0.327229166648291,0.287467889464369,1.93695060068334,0.338695158370404,0.720088005262248,0.707365523287034,0.307966741950942,-0.048517827524472
-0.036233198937482,-0.150455030698184,-0.189190034876244,0.0846125136029183,-0.0456076885334831,-0.0180988486500464,0.345739722510904,0.200849494123192,-0.0195188513322231,1.04965838851708,0.146234600254982,0.152374734794153,0.17420185219245,0.173381265906551,0.181648070701629,1.5007114192182,0.282333271394424,0.178719059049909,0.156764860707085,0.212103349043688,0.220419839720209
0.142516798126026,0.622257828329768,0.357954732087485,-0.0337498692550344,-0.250790702513616,-0.0830062096422264,-0.402282503485457,-0.313913431571164,0.0939355082085722,-0.329919419631166,-0.399862153849707,-0.350341633717219,-0.184284145153857,-0.171239774031047,-0.340186113377413,0.621702155274678,-0.269461307732277,0.275344681862837,0.271438067215065,-0.273790003825511,-0.496272210843519
-0.0984078335877129,-0.84570930224469,-0.288922789128591,-0.264882286096148,-0.2732696553252,-0.159217967281503,-0.228186818768247,-0.0297522279540248,0.0856520866882402,-0.378066329823477,-0.123127755725242,0.0157644543752555,-0.113875292029226,-0.111548457720401,-0.139305518477033,0.694403627815298,-0.133518311964322,-0.0522387859141258,-0.0665015384847347,0.0145144880908008,-0.00470856403933403
0.0878870177570121,-0.463054925372988,0.103904908545467,0.104547944032964,-0.135885637101171,-0.105541357101889,0.453856156270682,0.522469937572325,0.458544490905684,-0.079071173299774,0.438967963944426,0.29482762957019,0.33415252660973,0.335775731791649,0.312861281841531,0.549336507475015,0.479633787889418,0.472247660948929,0.471348566537308,0.537254740629454,0.0758868860216758
0.164575320497893,-0.120470577813211,0.223354955028999,0.106724701903692,0.0831430237640642,0.132537641486881,0.481606382273773,0.311028621403236,0.060407715607071,-0.0387004071309325,0.222247527119085,0.384859619960536,0.230987015917481,0.213835681888124,0.398916129085237,1.5278391911926,0.406199459699087,0.545145548167341,0.53481873653546,0.344669771464022,0.616106485157543
